"[수딩젤로 건조하면서 예민하고 민감한 피부는 물론], 부정 텍스트 확률 : 68.58%"
"[수딩젤], 부정 텍스트 확률 : 53.29%"
"[ 원 .... ], 부정 텍스트 확률 : 70.23%"
"[수딩젤을 픽하게 되었어요. 민감해지기 쉬운 아이 피부를 순하게잠재워주고 무엇보다 끈적임이나 답답한 없이 산뜻한 수분감이 매우 좋더라구요. ], 부정 텍스트 확률 : 69.65%"
"[아기피부를 위한 최적의포뮬라로 보습뿐만 아니라 피부의 수분을 유지시켜주는 복합체로 여리고 약한 아기 피부에 최적이랍니다. .?퓨토퓨토.?퓨토시크릿퓨토시크릿.?갈색진정갈색진정.?퓨토리뉴얼퓨토리뉴얼.?퓨토신제품퓨토신제품.?아기크림아기크림.?아기로션아기로션.?아기수딩젤아기수딩젤.?아기샴푸앤바스아기샴푸앤바스 ], 부정 텍스트 확률 : 74.04%"
"[ 그리고 퓨토 수딩젤은 답답함 도 없이 산뜻한 제품으로 끈적임 없어서 너무 좋더라구요.요즘처럼 건조한 날씨때문에 아이들이 자칫 긁는 경우가 생기는데 피부에 촉촉함이 느껴지에 발라줄 수 있으면서끈적임 없이 산뜻하게 발라지니 수시로 마사지 하듯 발라주기에도 안성맞춤이랍니다.화장품 바르기 싫어하는 저의 둘째도 특별한.?갈색진정갈색진정 색으로 놀이하듯 바르기에도 딱이예요. ], 부정 텍스트 확률 : 76.03%"
"[외부호나경 등으로 민감해지기 쉬운 아이 피부를 순하게 잠재워주고], 부정 텍스트 확률 : 81.51%"
"[끈적임이나 답답함 없이산뜻한 수분감을 부여해주는 수분 · 진정 젤로 편안하고 기분 좋은 보습케어 시작해주세요 ], 부정 텍스트 확률 : 93.36%"
"[ 최고급 폴란드산 구스솜털깃털 ], 부정 텍스트 확률 : 53.29%"
"[ 요즘 패딩도 필파워 은 기본으로 적용되는듯한데 저희 아가들도 춥지 않게 필파워 으로 구성된 프리미어급 구스워머로 구매했답니다. 프리미어 급이란?필파워 이상의 제품을 프리미어 급으로 평가된답니다. ], 부정 텍스트 확률 : 95.57%"
"[ 폼폼 방울 또한 리얼 여우털로 스타일리시하게 디자인했네요. ], 부정 텍스트 확률 : 75.73%"
"[ 모자 안감은 메시 원단을 사용하였는데 메시 원단이 통기성과 건조성이 좋아 모자를 쓰고 있는 동안에도 아이들이 답답하지 않고 쾌적한 착용을 할 수 있답니다.], 부정 텍스트 확률 : 70.39%"
"[ 겉감은 생활 방수용 기능성 원단으로 방수와 내구성이 뛰어난 나일론소재를 사용하여 부드러우며 내구성이 좋습니다. ], 부정 텍스트 확률 : 76.11%"
"[ 길이 조절 버클과 아기 띠 어깨 끈이나 유모차 안전바 등에 탈부착이 가능한 고리 끈이 있어요. ], 부정 텍스트 확률 : 85.38%"
"[ 아기 띠에 어깨 끈을 고정시켜 보았는데요. ], 부정 텍스트 확률 : 79.62%"
"[ 실용적인 수납 주머니가 있어 간단한 수납이 가능해 스마트폰이나 지갑], 부정 텍스트 확률 : 59.82%"
"[ 아이들을 아기띠 하고 있다 보면 무거워 오래 안고 있기 힘이 드는데 엘츠 프리미엄 구스워머 자체 무게 또한 안 입은 듯 가벼워 전혀 불편함이 없었어요.구스워머가 없을 땐 날이 추워 감기나 걸리지 않을까 해서 우주복에 꽁꽁 싸매고 외출을 했는데 이번엔 간단하게 입히고 워머 성능도 볼 겸 아이들 돌잔치 장소 답사차 나들이 나왔어요. ], 부정 텍스트 확률 : 86.23%"
"[ 최고급 폴란드산 구스솜털깃털 ], 부정 텍스트 확률 : 53.29%"
"[ 요즘 패딩도 필파워 은 기본으로 적용되는듯한데 저희 아가들도 춥지 않게 필파워 으로 구성된 프리미어급 구스워머로 구매했답니다. 프리미어 급이란?필파워 이상의 제품을 프리미어 급으로 평가된답니다. ], 부정 텍스트 확률 : 95.57%"
"[ 폼폼 방울 또한 리얼 여우털로 스타일리시하게 디자인했네요. ], 부정 텍스트 확률 : 75.73%"
"[ 모자 안감은 메시 원단을 사용하였는데 메시 원단이 통기성과 건조성이 좋아 모자를 쓰고 있는 동안에도 아이들이 답답하지 않고 쾌적한 착용을 할 수 있답니다.], 부정 텍스트 확률 : 70.39%"
"[ 겉감은 생활 방수용 기능성 원단으로 방수와 내구성이 뛰어난 나일론소재를 사용하여 부드러우며 내구성이 좋습니다. ], 부정 텍스트 확률 : 76.11%"
"[ 길이 조절 버클과 아기 띠 어깨 끈이나 유모차 안전바 등에 탈부착이 가능한 고리 끈이 있어요. ], 부정 텍스트 확률 : 85.38%"
"[ 아기 띠에 어깨 끈을 고정시켜 보았는데요. ], 부정 텍스트 확률 : 79.62%"
"[ 실용적인 수납 주머니가 있어 간단한 수납이 가능해 스마트폰이나 지갑], 부정 텍스트 확률 : 59.82%"
"[ 아이들을 아기띠 하고 있다 보면 무거워 오래 안고 있기 힘이 드는데 엘츠 프리미엄 구스워머 자체 무게 또한 안 입은 듯 가벼워 전혀 불편함이 없었어요.구스워머가 없을 땐 날이 추워 감기나 걸리지 않을까 해서 우주복에 꽁꽁 싸매고 외출을 했는데 이번엔 간단하게 입히고 워머 성능도 볼 겸 아이들 돌잔치 장소 답사차 나들이 나왔어요. ], 부정 텍스트 확률 : 86.23%"
"[.?써니키즈자동비누방울써니키즈자동비누방울.?써니라이프써니라이프.?아가방앤컴퍼니아가방앤컴퍼니.?자동비누방울자동비누방울.?비누방울기계비누방울기계.?내돈내사후기내돈내사후기 .?넥스트맘넥스트맘 ], 부정 텍스트 확률 : 89.44%"
"[ 아가방앤컴퍼니에 최근 입점한 써니라이프키즈호주의 섬머 라이프스타일 브랜드라고 하더라구요 ], 부정 텍스트 확률 : 67.61%"
"[ 구성품은 고래 본체와 비누방울액인데요 비누방울액 통을 매번 가지고 다녀야 하는 불편함이 있어요하지만 그런 불편함 따위는 아이들이 펄쩍펄쩍 뛰며 좋아하는 모습을 보자마자 싸악 사라집니다 ], 부정 텍스트 확률 : 72.55%"
"[ 버블팬이 몇개나 있을까요 고래는 버블팬이 자그마치 개나 있답니다미친거죠], 부정 텍스트 확률 : 80.89%"
"[ 사실 어디 공연장에서나 볼 수 있는 비누방울 분사 수준이랍니다. ], 부정 텍스트 확률 : 77.01%"
"[ 고기 입에서 비누방울이 보글보글 넘 예쁘더라구요그래서바로 충동구매했죠 그리고는 남편에게 막 자랑을 했어요 ㅋㅋㅋㅋㅋ이제 우리 라희 폴짝폴짝 뛰는일만 남았다묭 ㅋㅋㅋㅋㅋ그런데 남편이 하는말이고래가 제일 큰거네???응? 모양만 보는게 아니고 크기도 있는겨?? ], 부정 텍스트 확률 : 70.77%"
"[ 다시 들어가보니 고래 사이즈가 제일 큰거 맞구요또 다른 점이 있었어요해마는 버블팬이 개고기는 버블팬이 개고래는 버블팬이 개 ], 부정 텍스트 확률 : 77.64%"
"[ 우선 뚜껑을 드라이버로 열어건전지를 넣어요 건전지는 사이즈 개가 들어간답니다건전지 효율이 얼마나 되는지는 이 건전지가 운명하면 그때 덧붙여 포스팅 할게요 ], 부정 텍스트 확률 : 63.85%"
"[ 건전지를 모양대로 넣어줍니다건전지 미포함이니 참고하세요 ], 부정 텍스트 확률 : 98.66%"
"[ 야무지게 닫아주고요 ], 부정 텍스트 확률 : 53.29%"
"[ 자 . 그럼 비눗방울 액을 넣어볼까요ㅎㅎㅎㅎㅎ 밤늦은 시간이라 나가긴 그렇고 잠깐 되는지만 보자 해서 . 허락했어요..ㅡㅡ 사실 저두 궁금했거든요 ], 부정 텍스트 확률 : 91.46%"
"[ 쫄쫄쫄 비누방울 액을 넣어줍니다이때 주의해야할 점이 있어요적게 넣어주시면 비누방울이 많이 안나오구요많이 넣어주면 놀이가 끝나고 남은 용액을 다시 통에 담아야 한답니다아니면.. 그냥 아뭇대나 줄줄 흘러서 거품청소를 시작해야해요 ], 부정 텍스트 확률 : 95.21%"
"[아니 몰라서 고래 안에 넣어서 가지고 나왔는데놀이터까지 오는길에 반이상 흘려서 조금밖에 못틀어줬어요 ㅠㅠ ], 부정 텍스트 확률 : 66.74%"
"[ 아이들이 너무 좋아했어요옹기종기 고래 주위에 둘러앉아서비누방울이 나오는걸 계속 쳐다보구요초등학생 남자아이들은 이거 얼마냐며 관심을 보이며 다가오더라구요 ], 부정 텍스트 확률 : 91.29%"
"[ 어찌나 좋아하는지요 돈이 안아까웠구요우리 아이밖에 없었는데 울 라희만을 위한 축제같았어요온하늘이 비눗방울로 뒤덮였어요 ], 부정 텍스트 확률 : 80.76%"
"[ 요리조리 바람따라 비누방울따라 쫓아 다니기 바쁘신 몸 ], 부정 텍스트 확률 : 96.97%"
"[ 자기 옆자리 탁탁 손으로 치면서앉아앉아 ㅋㅋㅋㅋㅋ어린이집에서 배웠겠죠?], 부정 텍스트 확률 : 69.29%"
"[그냥 내 옷에 닦고 ...이런부분이 살짝 불편했어요 ], 부정 텍스트 확률 : 98.01%"
"[ 인기템인 요 말랑슈즈는 보행기], 부정 텍스트 확률 : 71.14%"
"[ 잔잔바리 플로럴 패턴이 제 취향저격 ], 부정 텍스트 확률 : 55.66%"
"[ 코디가 아닌 세트로 판매되고 있어서어떻게 입혀야 할지 고민할 필요 없이내 아이를 패셔니스타로 만들 수 있는디어베이비 ], 부정 텍스트 확률 : 86.66%"
"[ 디어베이비 동수원홈플러스점 에서는아기 옷이나 모자], 부정 텍스트 확률 : 66.85%"
"[ 젖병 꼭지부터], 부정 텍스트 확률 : 70.34%"
"[쪽쪽이], 부정 텍스트 확률 : 53.29%"
"[이유식 스푼], 부정 텍스트 확률 : 53.29%"
"[ 퓨토 로션], 부정 텍스트 확률 : 53.29%"
"[에코뮤 선크림 등 연약하고 민감한 아기 피부에 잘 맞는 유아화장품과], 부정 텍스트 확률 : 72.73%"
"[ 수유패드], 부정 텍스트 확률 : 53.29%"
"[탕온계], 부정 텍스트 확률 : 53.34%"
"[유축기], 부정 텍스트 확률 : 53.29%"
"[ 아기 소변기], 부정 텍스트 확률 : 53.29%"
"[아기욕조], 부정 텍스트 확률 : 53.29%"
"[보행기], 부정 텍스트 확률 : 53.29%"
"[차량용 아기 햇빛가리개 엘츠차에타면..양쪽에 있는 아기들 햇빛가려주기 바쁜 인..햇빛을 극도로 싫어하는 둘째는한여름 유모차 태우기도 힘들다..ㅠ 햇빛이 조금이라도 ..얼굴에 ..비치는 순간..ㅋㅋ엄청분노하시는...막둥이...ㅋㅋ여름에 쓸일이 더 많겠지만. 겨울햇빛도 무시할수없죠..ㅋㅋ], 부정 텍스트 확률 : 97.83%"
"[ 여름에 더 마니 쓸까하여 ..디자인은 오션으로..ㅋㅋ빨간등대 앞에 있는 펭귄이 넘나 귀엽쿠.ㅋㅋㅋ], 부정 텍스트 확률 : 59.85%"
"[ 두찌한테 망토처럼 둘러봄..자석이 겁나 강력..ㅋㅋ발광해도 ...떼어지지 않아여..ㅋㅋㅋ], 부정 텍스트 확률 : 57.48%"
"[ 차에만 타면...첫째는 멀미], 부정 텍스트 확률 : 65.77%"
"[둘째는 발광 그래서 우린..차타고 이동할때엔 애들 낮잠시간을 이용하곤하는데 항상 대낮이라 ..햇빛을 피하기가 힘들어뜸..담요로 가려주고 인형으로 가려주고 손으로 가려주고..ㅋㅋ노동의시간], 부정 텍스트 확률 : 67.24%"
"[ 퓨토 화장품도 있네요전 퓨토시크릿로션이 있는데냄새는 약초냄새나면서끈적임이 없어 좋더라구요아기옷등 여러가지가 많아출산선물이나 돌선물 같은 해도 좋을 거 같더라구요 ], 부정 텍스트 확률 : 90.51%"
"[ 엘츠 유모차 방한커버여러브랜드에서 유모차방풍커버를 판매하고있는데], 부정 텍스트 확률 : 55.94%"
"[ 생후개월부터 엘츠 휴대용유모차를 정말 뽕뽑게애용하고있어], 부정 텍스트 확률 : 75.23%"
"[ 아랫쪽엔 통풍이 되도록 구멍이 뚫린 비닐원단이 덧되어져있어요.참고로 저 초록필름을 벗겨내고 써야해요 ], 부정 텍스트 확률 : 95.50%"
"[찬바람도 잘 막아주도록 도톰하더라구요. ], 부정 텍스트 확률 : 54.84%"
"[ 지퍼], 부정 텍스트 확률 : 53.29%"
"[ 바로 아침부터 나가자하는 아들과 덕분에엘츠 유모차에 엘츠 유모차방풍커버 씌워 놀이터로 출동했어요. ], 부정 텍스트 확률 : 89.90%"
"[ 연그레이], 부정 텍스트 확률 : 70.59%"
"[ 진그레이 가지인데 진그레이로했더니관리도 편하고세련미도 폴폴 풍기도 좋더라구요 ], 부정 텍스트 확률 : 54.27%"
"[후면 모두 사진을 찍어봤어요.휴대용유모차에 깔끔하게 잘 맞더라구요], 부정 텍스트 확률 : 77.18%"
"[자외선차단도 되고 빛반사도 되고 ], 부정 텍스트 확률 : 84.10%"
"[ 아이가 안에서 잠들면 햇볕가리개를 살짝 덮어주면 되요 ], 부정 텍스트 확률 : 81.04%"
"[ 그리고 앞부분이 지퍼로 큼직하게 잘 열려요안에 계속 갇혀있으면 아이가 답답해서 실내 들어가면 오픈해줘야하는데], 부정 텍스트 확률 : 65.36%"
"[ 지퍼출입문이 큼직해서 굳이 덮개 벗겨내지않아도 되더라구요. ], 부정 텍스트 확률 : 80.24%"
"[본 포스팅은 아가방앤컴퍼니 서포터즈로서], 부정 텍스트 확률 : 55.91%"
"[ 직접 유모차에 씌워보았어요 ], 부정 텍스트 확률 : 52.09%"
"[고주파 누빔처리 라], 부정 텍스트 확률 : 53.84%"
"[ 다덮은 후 주머니부분에서 손잡이가 나올수있게빼주시면되요♡ ], 부정 텍스트 확률 : 65.11%"
"[...? 엘츠...? 아가방...? 윰차커버참 그리고엘츠 유모차 방한커버는 아이가 숨 쉬는데 답답함을 느끼지않도록 숨쉬는 구멍이 양쪽에 있어요너무 좋은 아이디어입니다 ], 부정 텍스트 확률 : 81.03%"
"[ 엘츠 유모차 방한커버여러브랜드에서 유모차방풍커버를 판매하고있는데], 부정 텍스트 확률 : 55.94%"
"[ 생후개월부터 엘츠 휴대용유모차를 정말 뽕뽑게애용하고있어], 부정 텍스트 확률 : 75.23%"
"[ 아랫쪽엔 통풍이 되도록 구멍이 뚫린 비닐원단이 덧되어져있어요.참고로 저 초록필름을 벗겨내고 써야해요 ], 부정 텍스트 확률 : 95.50%"
"[찬바람도 잘 막아주도록 도톰하더라구요. ], 부정 텍스트 확률 : 54.84%"
"[ 지퍼], 부정 텍스트 확률 : 53.29%"
"[ 바로 아침부터 나가자하는 아들과 덕분에엘츠 유모차에 엘츠 유모차방풍커버 씌워 놀이터로 출동했어요. ], 부정 텍스트 확률 : 89.90%"
"[ 연그레이], 부정 텍스트 확률 : 70.59%"
"[ 진그레이 가지인데 진그레이로했더니관리도 편하고세련미도 폴폴 풍기도 좋더라구요 ], 부정 텍스트 확률 : 54.27%"
"[후면 모두 사진을 찍어봤어요.휴대용유모차에 깔끔하게 잘 맞더라구요], 부정 텍스트 확률 : 77.18%"
"[자외선차단도 되고 빛반사도 되고 ], 부정 텍스트 확률 : 84.10%"
"[ 아이가 안에서 잠들면 햇볕가리개를 살짝 덮어주면 되요 ], 부정 텍스트 확률 : 81.04%"
"[ 그리고 앞부분이 지퍼로 큼직하게 잘 열려요안에 계속 갇혀있으면 아이가 답답해서 실내 들어가면 오픈해줘야하는데], 부정 텍스트 확률 : 65.36%"
"[ 지퍼출입문이 큼직해서 굳이 덮개 벗겨내지않아도 되더라구요. ], 부정 텍스트 확률 : 80.24%"
"[본 포스팅은 아가방앤컴퍼니 서포터즈로서], 부정 텍스트 확률 : 55.91%"
"[오늘..까지백화점 강서점 층 이벤트홀 에서아가방이랜드 베이비페어 를 진행해요 ], 부정 텍스트 확률 : 94.85%"
"[ 직접 유모차에 씌워보았어요 ], 부정 텍스트 확률 : 52.09%"
"[고주파 누빔처리 라], 부정 텍스트 확률 : 53.84%"
"[ 다덮은 후 주머니부분에서 손잡이가 나올수있게빼주시면되요♡ ], 부정 텍스트 확률 : 65.11%"
"[...? 엘츠...? 아가방...? 윰차커버참 그리고엘츠 유모차 방한커버는 아이가 숨 쉬는데 답답함을 느끼지않도록 숨쉬는 구멍이 양쪽에 있어요너무 좋은 아이디어입니다 ], 부정 텍스트 확률 : 81.03%"
"[안녕하세요날이 좋은데 미세먼지가 너무 심해서..오늘은 중국발 미세먼지까지.. 나가지 못하고 아가와 함께 집콕하고 있어요. 심지어 미세먼지 알림 어플에 최악이라고 뜨네요..어찌 됐건.. 미세먼지에도 열 육아하는 엄마들을 위해], 부정 텍스트 확률 : 99.98%"
"[넉넉한 사이즈 젖병미니노어 젖병은 ], 부정 텍스트 확률 : 52.97%"
"[꼭지포함이 있어서엄마들이 필요에따라 다양하게 구매 할 수 있어요. 출산준비 하시는 엄마들은 중간에 젖병 교체하는 엄마들은 넉넉하게구입하면 적당할 것 같아요. 젖병도 한번 사서 쭉 쓰는게 아니고 젖꼭지는 개월], 부정 텍스트 확률 : 84.68%"
"[ 배앓이 방지 스크류 디자인 미니노어의 스크류 디자인은 수유 시 많은 양의 음식물이 갑자기 주입되는 것을 막아가스가 생성된느 것을 방지하여 배앓이를 예방해요. 젖꼭지 내부 스크류 디자인은 미니노어만의 특별한 기술력이라니..엄마들 배앓이 걱정 많으신데 미니노어 스크류 젖병으로 고민 끝 젖꼭지는 단계로 나누어져 있어서 개월 수맞춰 사용하면 돼요.단계 개월단계 개월단계 개월 이상단계 개월 이상분유이유식 용단계 개월 이상이유식과즙용칸쵸는 개월이고 모유실감 젖꼭지사이즈 사용하고 있어서 단계로 사용했는데 불편함 없이 잘 빨아 줬어요.], 부정 텍스트 확률 : 94.17%"
"[ 열탕소독 가능한 미니노어 젖병젖병은 끓는 물에 분 이하젖꼭지는 초 이하면 충분해요.], 부정 텍스트 확률 : 98.07%"
"[ 간편하게 전자레인지 소독도 가능소독시에는 소독용기에 담아서 전자레인지로 소독해주면 돼요. 여행갔을 때 매번 열탕하기 힘든데 전자레인지로 간편하게 슝 할 수 있으니안심하고 쓸 수 있겠어요.], 부정 텍스트 확률 : 79.54%"
"[ 미니노어 젖병은 엄마들이 많이 쓰는 모유실감란시노], 부정 텍스트 확률 : 79.47%"
"[ 예민하지 않으 아가들은 배앓이 스크류 젖꼭지 한 번 시도해도 좋을 것 같아요. 칸쵸는 스크류 젖병도 불편함 없이 잘 빨았고 원래 쓰던 사이즈 모유실감 젖꼭지도 잘 호환해서 사용했어요. 새지 않고 딱 잘 맞더라고요.], 부정 텍스트 확률 : 88.40%"
"[보온통 같은 아기용품들은기분상 몇초컷 같은 느낌이랄까?제가 넘 여유있게 오픈 시간을 모르고 들어간 것도 있겠죠?그 빡세다는 쁘띠만큼의의 속도미션결과 확인도 비슷비슷하게 걸리더라구요.아컴 제품의 하나를 사용하더라도제대로 사용하고 후기를 객관적으로 남기자는 맘으로 포스팅 욕심 안부리고 아컴 서포터즈의 기 활동을 마감할 때쯤아컴 서포터즈 기를 모집한다는 공지를 보았어요. 기존의 서포터즈는 연임 신청을 하면 되더라구요.연임이 안되는 경우도 많이 있어서가벼운 마음으로 신청했는데], 부정 텍스트 확률 : 99.92%"
"[ 한달에 번 정도를 체험할 수 있다는데저는 한달에 겨우 번씩만 할 수 있었고다른 미션들도 하지 못해서 안될 줄 알았거든요. 연임이 왜 됐을까? 생각했을 때], 부정 텍스트 확률 : 76.99%"
"[ . 움짤], 부정 텍스트 확률 : 62.92%"
"[직접 경험을 바탕으로 한성의있는 포스팅이 답이지 않을까 싶어요. 이거 말고는 뭐 없었거든요. 월 일아컴 기 활동이 시작됩니다. 저는 또 제 스타일대로 육아맘으로서 블로거로서포스팅을 하렵니다.기 활동의 제품엔 어떤 것들이 올라올까 기대가 되네요아컴 서포터즈가 총 몇 명인지는 모르겠으나꽤 많은 거 같아서도전해볼만한 거 같아요.], 부정 텍스트 확률 : 96.24%"
"[ 아컴 기가 끝나면기를 모집할 때쯤엔 기회를 놓치지 말고꼬옥 신청해보셔요.], 부정 텍스트 확률 : 62.47%"
"[ ...앞부분인가봐요 ... ], 부정 텍스트 확률 : 84.57%"
"[ ...보호비닐이 씌여진 상태라 뿌옇다.보호바닐은 유모차 앞 옆에 .양면으로 붙어 있어용..총 개 띄어야댐 .... ], 부정 텍스트 확률 : 63.66%"
"[ ...그리고 밑에 고리를 서로 철컥하면 끝.첨에는 넘 쉬워서 .잘못한줄 ..... ], 부정 텍스트 확률 : 92.82%"
"[ ..엄마들 지갑이니 휴대폰이니.짐 많으니까.넣으실 공간 요렇게 ㅋㅋㅋㅋㅋ.... ], 부정 텍스트 확률 : 87.07%"
"[ ....유모차커버를 열어보았습니다..응? 먼가 이상한데?.. ], 부정 텍스트 확률 : 93.11%"
"[ ....아 필름을 안 뗐구나 .필름떼니 깔끔..... ], 부정 텍스트 확률 : 86.40%"
"[ ...문도 닫아줘보고 ㅋㅋㅋㅋㅋ..... ], 부정 텍스트 확률 : 81.29%"
"[ ...응 그래.다 신기하지 .응 좋아.. .?유모차유모차 방한커버도 되고. .?유모차방풍커버유모차방풍커버 도 될 듯....월동준비 끝.......「아가방앤컴퍼니에서 물품을 제공받았슴미당」...... ], 부정 텍스트 확률 : 81.45%"
"[ .날씨가 점점 추워지니], 부정 텍스트 확률 : 80.00%"
"[ 발까지 폭 감싸줄수 있는포근한 내복오래전부터 아기옷으로 유명한아가방에서 애봉이 유아내의를 준비했어요 ], 부정 텍스트 확률 : 73.11%"
"[ 딸이어서 핑크핑크한 옷이 너무 많아심플하고 남녀구분없이 입을 수 있는무난하면서도 귀여운 디자인이죠꿀을 먹는 회색곰들이가그려져 있어요], 부정 텍스트 확률 : 51.26%"
"[ .아기옷 이름도 허니베어랍니다], 부정 텍스트 확률 : 78.40%"
"[ .두껍지도], 부정 텍스트 확률 : 62.92%"
"[얇지도 않으면서보들보들해요 ], 부정 텍스트 확률 : 61.42%"
"[ .마감도 깔끔하게], 부정 텍스트 확률 : 69.09%"
"[실오라기하나 나와있지않네요 ], 부정 텍스트 확률 : 71.29%"
"[ 형광 백색 염료를 사용하지 않은], 부정 텍스트 확률 : 66.35%"
"[ . ], 부정 텍스트 확률 : 62.92%"
"[ .아가방 아기내의로 갈아입으니얼굴이 더 하얀것처럼 보이는거있죠], 부정 텍스트 확률 : 77.12%"
"[ 귀여운 배바지..ㅋㅋㅋ우주복이랑 내복이랑번갈아가면서 입히고 있는데기저귀 갈기에는 내복이 훨씬 편한것 같아요울면서 바둥거리는데], 부정 텍스트 확률 : 91.51%"
"[ .우주복에 단추맞추기가 어찌나 어려운지], 부정 텍스트 확률 : 95.25%"
"[ .아기옷선물할때도우주복보다는 내복으로 하는것이더 오랫동안 편안하게 입을 수 있을것 같아요], 부정 텍스트 확률 : 51.41%"
